iter	RMSE
127	0.02775932809
128	0.02768122513
129	0.02750821831
130	0.02729801313
131	0.0272592559
132	0.02711236378
133	0.02688879078
134	0.02666359026
135	0.02652490069
136	0.02648905655
137	0.02625574028
138	0.02597601374
139	0.02570416667
140	0.02567072079
141	0.02554690348
142	0.02549537791
143	0.02535699595
144	0.02522596328
145	0.02509437263
146	0.02491991181
147	0.02470870641
148	0.02458739107
149	0.02455132639
150	0.02437754905
151	0.02429752022
152	0.0242636376
153	0.02410037851
154	0.02389463907
155	0.02381860275
156	0.02369167824
157	0.02361283366
158	0.02351106204
159	0.02338902689
160	0.02327285789
161	0.02316187982
162	0.02302676122
163	0.02284162378
164	0.02276716557
165	0.02264530409
166	0.02257549135
167	0.022467535
168	0.02234193638
169	0.02223084064
170	0.02210566036
171	0.02203980922
172	0.02193332336
173	0.02183314201
174	0.0217990642
175	0.02170303153
176	0.02167050343
177	0.02157880433
178	0.02142284706
179	0.02135520635
180	0.02117620509
181	0.02111157439
182	0.02108088964
183	0.02097342149
184	0.02083125509
185	0.02080166139
186	0.02049196969
187	0.02036231654
188	0.02022941111
189	0.02005886194
190	0.02000135718
191	0.01996802573
192	0.01992477726
193	0.01981275633
194	0.01961838846
195	0.01957472792
196	0.01941801439
197	0.01927378889
198	0.01920725277
199	0.01910000523
200	0.01906008509
201	0.01891784812
202	0.01882401976
203	0.01867330854
204	0.01858942197
205	0.01850323035
206	0.0184648772
207	0.01838367657
208	0.01833259474
209	0.01826861185
210	0.01822012986
211	0.01816043773
212	0.0181048024
213	0.01799497256
214	0.01789616965
215	0.01782409065
216	0.01764852432
217	0.01761132963
218	0.01756110355
219	0.01753685564
220	0.01749205017
221	0.01746941667
222	0.01740234011
223	0.01728224269
224	0.01726594423
225	0.0172507797
226	0.01710744129
227	0.01702910408
228	0.01701472466
229	0.01686733346
230	0.01673838258
231	0.01662368952
232	0.01651643767
233	0.01644441126
234	0.01635090293
235	0.0162809047
236	0.01621704675
237	0.01611094815
238	0.01599656818
239	0.01590245615
240	0.01580533676
241	0.0157118792
242	0.01564894084
243	0.01556011205
244	0.01546383351
245	0.01539956525
246	0.01531172768
247	0.01527397282
248	0.0151888666
249	0.01517257199
250	0.0151368072
251	0.01510170368
252	0.01499952333
253	0.01491705541
254	0.01489073811
255	0.01485628819
256	0.01483005232
257	0.01480501899
258	0.01473933269
259	0.01470693822
260	0.01462221433
261	0.01451301084
262	0.01440278286
263	0.01435492644
264	0.01431043986
265	0.01427227577
266	0.01423457357
267	0.01417538523
268	0.01411578866
269	0.01407024522
270	0.0140346461
271	0.01401111998
272	0.01393419654
273	0.01391128357
274	0.01386209093
275	0.01377568665
276	0.01371978951
277	0.01367373756
278	0.01363045555
279	0.01358977339
280	0.0135434825
281	0.01340987774
282	0.01337816792
283	0.01335554881
284	0.01331252607
285	0.01323399049
286	0.01321487363
287	0.01313776165
288	0.01309651754
289	0.01306892162
290	0.01299936686
291	0.01285584621
292	0.01277063945
293	0.01269712744
294	0.01254967356
295	0.01252295588
296	0.01246256366
297	0.01231909052
298	0.01223971476
299	0.01208545134
300	0.01199382829
301	0.01186354339
302	0.01181000951
303	0.01175090717
304	0.01173112005
305	0.01165283874
306	0.01160788099
307	0.01155154653
308	0.01147963972
309	0.01142381092
310	0.01134166304
311	0.01121214886
312	0.01115620359
313	0.01112209153
314	0.01106107896
315	0.01099237796
316	0.01086899493
317	0.01078529249
318	0.01077213841
319	0.01073020667
320	0.01071772527
321	0.01069532644
322	0.01067748878
323	0.01065221357
324	0.01058827406
325	0.01054670053
326	0.01048061214
327	0.0104077192
328	0.01036654212
329	0.01032085878
330	0.01023060292
331	0.01015132714
332	0.01010029255
333	0.009992311185
334	0.009940941838
335	0.009910989394
336	0.009886662146
337	0.009848082528
338	0.009736071882
339	0.009684016973
340	0.009660724753
341	0.009582544057
342	0.009570078921
343	0.009541711852
344	0.009475622748
345	0.009454158076
346	0.009442467218
347	0.009422120447
348	0.009396694543
349	0.009362531102
350	0.009305058149
351	0.009252021534
352	0.00921901042
353	0.009137024183
354	0.009101430381
355	0.009082706869
356	0.009064304823
357	0.009033948515
358	0.009002489547
359	0.008984575008
360	0.008875328518
361	0.008776304593
362	0.00873002921
363	0.008669101154
364	0.008584191833
365	0.008563884606
366	0.008518277319
367	0.008498976928
368	0.008469289598
369	0.008412051553
370	0.0083834077
371	0.008341216649
372	0.008278647725
373	0.008259984723
374	0.008220013142
375	0.008173695393
376	0.008144438356
377	0.00811587033
378	0.008089585298
379	0.008001100289
380	0.007962485403
381	0.007852932386
382	0.007816805809
383	0.007789304557
384	0.007728388626
385	0.007693892485
386	0.007657083879
387	0.007601715689
388	0.007579120817
389	0.007546281607
390	0.007525351093
391	0.007491186296
392	0.007459775836
393	0.00744022393
394	0.007422133425
395	0.007366434995
396	0.007292801013
397	0.007263003415
398	0.00723185452
399	0.007196270775
400	0.007151279304
401	0.007139670051
402	0.007124863459
403	0.007110239187
404	0.007099551827
405	0.0070322032
406	0.007005295312
407	0.006978541812
408	0.006947511512
409	0.00693324773
410	0.006919615664
411	0.00689554315
412	0.006865330438
413	0.006836775096
414	0.00681500129
415	0.006790999267
416	0.006740236398
417	0.006701160738
418	0.006628310057
419	0.006615154973
420	0.006604859395
421	0.006584326498
422	0.006563207777
423	0.006529883248
424	0.006504878949
425	0.00648379399
426	0.006457953139
427	0.006446544694
428	0.006339442825
429	0.006266702564
430	0.006204967068
431	0.006195342666
432	0.006186201328
433	0.006177516926
434	0.006150247435
435	0.006093773884
436	0.006070875216
437	0.006052628031
438	0.006032472963
439	0.005997579917
440	0.005983890453
441	0.00595438158
442	0.005930106233
443	0.005907569868
444	0.005877098861
445	0.005859308207
446	0.00583595655
447	0.005821690288
448	0.005808115234
449	0.005779722461
450	0.005751074042
451	0.005739420056
452	0.005718424691
453	0.005686758227
454	0.005674086023
455	0.005662978552
456	0.005643123399
457	0.005619648336
458	0.005597358069
459	0.005586781195
460	0.00557680249
461	0.005569335885
462	0.005546827623
463	0.005530533291
464	0.005508533616
465	0.005478949112
466	0.005467220852
467	0.005450433623
468	0.005424223706
469	0.005415026849
470	0.005394569089
471	0.005385819495
472	0.005358195775
473	0.005300502527
474	0.00528704604
475	0.005270572955
476	0.005260478314
477	0.005240527843
478	0.005218202769
479	0.005197256713
480	0.005189351974
481	0.005172694761
482	0.005145719151
483	0.005127018547
484	0.005103199339
485	0.00503697499
486	0.005024239647
487	0.004987102177
488	0.004971918292
489	0.004952893821
490	0.004937524363
491	0.004923309055
492	0.004903141759
493	0.004880344585
494	0.004860988545
495	0.004854373041
496	0.004843001842
497	0.004800367043
498	0.004786660426
499	0.004747447143
500	0.004732501889
501	0.00465843618
502	0.004644595241
503	0.004627384645
504	0.004614240382
505	0.004565957667
506	0.004542587819
507	0.004527974658
508	0.004517244451
509	0.004503629713
510	0.00443860761
511	0.004421594821
512	0.004405930794
513	0.004394547942
514	0.004354387355
515	0.004345797721
516	0.004339172186
517	0.004308324482
518	0.004300208327
519	0.00429389583
520	0.004275379173
521	0.004266015859
522	0.004255258143
523	0.004241351096
524	0.004225488904
525	0.00421264084
526	0.004184482042
527	0.004138415468
528	0.004096503882
529	0.004061606782
530	0.00405222992
531	0.004039040717
532	0.004007973854
533	0.004002900088
534	0.003961621752
535	0.003953432626
536	0.003922057648
537	0.003910968094
538	0.003885648717
539	0.003877219805
540	0.003867153079
541	0.00385938315
542	0.003848083372
543	0.003840495181
544	0.003830901493
545	0.003826146027
546	0.003795270616
547	0.0037842128
548	0.003756571066
549	0.003749538507
550	0.003721348398
551	0.003695735897
552	0.003682817761
553	0.00367051232
554	0.003664102748
555	0.003653648275
556	0.003632846367
557	0.003624083727
558	0.003611479883
559	0.00359128529
560	0.003584605934
561	0.003571521738
562	0.003540968513
563	0.003530661635
564	0.003521067821
565	0.003508871996
566	0.00350270732
567	0.00349065231
568	0.003471856838
569	0.003457615781
570	0.003421719506
571	0.003410244131
572	0.003401140048
573	0.003397022037
574	0.003388240471
575	0.003352908064
576	0.003346305979
577	0.003340105152
578	0.003306613509
579	0.003286251702
580	0.003275592051
581	0.003265442721
582	0.003256335466
583	0.003230999519
584	0.003198517396
585	0.003192325897
586	0.003186443212
587	0.003169090401
588	0.003140085095
589	0.003120418482
590	0.00310444576
591	0.003076438735
592	0.003070882668
593	0.003065633242
594	0.003060346073
595	0.003052216669
596	0.003047221908
597	0.003019513355
598	0.003005433887
599	0.002986273397
600	0.002978660782
601	0.002962955381
602	0.002958136129
603	0.002950856993
604	0.002937619996
605	0.002930756833
606	0.002926199406
607	0.002911019472
608	0.002904586007
609	0.002899008318
610	0.002894755439
611	0.002882261489
612	0.00286092257
613	0.002856900038
614	0.002834157959
615	0.002826434021
616	0.002806396109
617	0.002796444616
618	0.002782141859
619	0.002770967995
620	0.002766506039
621	0.002752180129
622	0.00273878081
623	0.002729744433
624	0.002727257137
625	0.002716968093
626	0.002709065765
627	0.002706687492
628	0.002704425767
629	0.002696185328
630	0.002688595769
631	0.002685142285
632	0.002671922071
633	0.002659135689
634	0.002645288836
635	0.002637684886
636	0.002625660901
637	0.002606831384
638	0.002595511487
639	0.00258942215
640	0.00257826057
641	0.002555224163
642	0.002536845237
643	0.002526636115
644	0.002524489161
645	0.002506652848
646	0.002501246994
647	0.002492140948
648	0.002484985738
649	0.002469976908
650	0.002461149683
651	0.002447860036
652	0.002436200078
653	0.002426298346
654	0.002419786083
655	0.002400629541
656	0.002391789839
657	0.002377336357
658	0.002371160418
659	0.002356221549
660	0.002353838042
661	0.002351606855
662	0.002339209246
663	0.002333316197
664	0.002314709219
665	0.002306352035
666	0.00228955062
667	0.002285428337
668	0.002277719387
669	0.002273872057
670	0.002259900981
671	0.002252792367
672	0.002243214369
673	0.0022282464
674	0.002220992034
675	0.002204087204
676	0.002187496685
677	0.002183210179
678	0.002172255819
679	0.002161311817
680	0.002154382077
681	0.002147961806
682	0.002135150984
683	0.002119208598
684	0.0021110908
685	0.002100945314
686	0.002094433989
687	0.002079048537
688	0.002067809445
689	0.002057380389
690	0.002043489297
691	0.002029953213
692	0.002026475209
693	0.002019046087
694	0.002015740631
695	0.002006513633
696	0.001995998847
697	0.00199217429
698	0.001965543016
699	0.001951688088
700	0.001942606915
701	0.001934010769
702	0.00192544473
703	0.001917454233
704	0.001908998417
705	0.001901731846
706	0.001889480476
707	0.001881959789
708	0.001871114787
709	0.001868009924
710	0.001850718024
711	0.001843813878
712	0.001839448413
713	0.001834507598
714	0.001829009517
715	0.001822663413
716	0.001815803135
717	0.001809391843
718	0.001806316197
719	0.00179345638
720	0.00178742648
721	0.001781716515
722	0.001776373036
723	0.001767278063
724	0.001759647204
725	0.001743915265
726	0.001737695505
727	0.001730651647
728	0.001725305991
729	0.001720757818
730	0.00171487369
731	0.001709740681
732	0.001701306844
733	0.00169130838
734	0.001684586553
735	0.001679667159
736	0.001669876237
737	0.001665154897
738	0.001658231794
739	0.001651732993
740	0.001638828494
741	0.001634267615
742	0.00162825802
743	0.001619593659
744	0.001615183875
745	0.001613197079
746	0.001608219512
747	0.001606323074
748	0.001603668366
749	0.001597854098
750	0.001593616023
751	0.001589074963
752	0.001586600307
753	0.00158197643
754	0.001576807117
755	0.001572727815
756	0.001565764433
757	0.001559875997
758	0.001549122505
759	0.001544525512
760	0.001538918214
761	0.001534659482
762	0.001532379686
763	0.001530581353
764	0.00152588968
765	0.001524172888
766	0.001518827358
767	0.0015149205
768	0.001512774187
769	0.001507747131
770	0.001501266863
771	0.001497516739
772	0.001495853668
773	0.001489669053
774	0.001485755161
775	0.001484162757
776	0.001481625946
777	0.001479568892
778	0.00147514038
779	0.001473038694
780	0.001468811868
781	0.001466388787
782	0.001460183163
783	0.001455356899
784	0.001445245021
785	0.001437326543
786	0.001435797448
787	0.001428624031
788	0.00142458
789	0.001422519103
790	0.00141865901
791	0.001417230454
792	0.001413047905
793	0.001411064021
794	0.001407366535
795	0.001402509821
796	0.001396488517
797	0.001390852879
798	0.001386209404
799	0.001379223706
800	0.001371298857
801	0.00136081801
802	0.001357589153
803	0.001344153466
804	0.001335211791
805	0.001330041117
806	0.001328175933
807	0.001326203848
808	0.001324445231
809	0.001322565254
810	0.001319137272
811	0.001316906766
812	0.001310616037
813	0.001304747684
814	0.001301399048
815	0.001296722073
816	0.00129338706
817	0.001286795175
818	0.001281996685
819	0.001273184847
820	0.001269465621
821	0.001267721922
822	0.001261756658
823	0.001259673943
824	0.00125609744
825	0.001247481933
826	0.001244037269
827	0.001241901523
828	0.00123861242
829	0.001236941812
830	0.001231295807
831	0.001223586426
832	0.001221580194
833	0.001218553646
834	0.001216934921
835	0.001213332926
836	0.001209910324
837	0.001200440174
838	0.001198856491
839	0.001195701217
840	0.001190431876
841	0.001184200077
842	0.001178505175
843	0.001170944736
844	0.001167853955
845	0.001164912415
846	0.001163424091
847	0.001162138216
848	0.001158464033
849	0.001153523149
850	0.001152257043
851	0.001149424719
852	0.001145932843
853	0.001141244101
854	0.001139105434
855	0.001133842172
856	0.001128602254
857	0.001124671887
858	0.001123459511
859	0.001117419608
860	0.001105951093
861	0.001095456213
862	0.001088638441
863	0.001085055128
864	0.001083206364
865	0.001081240359
866	0.001080092929
867	0.001076684917
868	0.00106715857
869	0.001057478444
870	0.001055074986
871	0.001053635134
872	0.001048221034
873	0.001046433876
874	0.001043426908
875	0.001040815615
876	0.001038637117
877	0.001035841702
878	0.001032065247
879	0.001030978689
880	0.001028262243
881	0.001026954772
882	0.001018968391
883	0.001017021313
884	0.001015838785
885	0.001013234461
886	0.001009424438
887	0.001004189118
888	0.001001541585
889	0.001000410709
890	0.0009949634294
891	0.0009849869897
892	0.0009807132292
893	0.0009770715936
894	0.0009754268814
895	0.000973281731
896	0.0009656151077
897	0.0009586747387
898	0.0009552186398
899	0.0009522050291
900	0.0009507630672
901	0.0009483692948
902	0.0009451472006
903	0.0009386020741
904	0.0009332261392
905	0.0009274654612
906	0.0009210690679
907	0.0009160585897
908	0.0009115670251
909	0.000906824889
910	0.0009024342843
911	0.0008996285952
912	0.0008928382197
913	0.0008880625402
914	0.0008854483171
915	0.0008817335969
916	0.0008805710419
917	0.0008790124912
918	0.00087774984
919	0.000872563629
920	0.0008702297193
921	0.0008690924287
922	0.0008638596089
923	0.0008587885282
924	0.0008540150397
925	0.0008505874673
926	0.0008494881106
927	0.0008429200326
928	0.00084151619
929	0.0008369672081
930	0.0008356737955
931	0.0008295284618
932	0.0008286008846
933	0.0008270503558
934	0.0008256060829
935	0.0008175910853
936	0.0008134959073
937	0.0008115999097
938	0.0008077702319
939	0.0008023475241
940	0.0007998179809
941	0.0007974091801
942	0.0007951153815
943	0.0007928907247
944	0.000790774407
945	0.000788761085
946	0.0007838424358
947	0.000781915687
948	0.0007779781006
949	0.0007747976125
950	0.0007733260121
951	0.0007685381767
952	0.000767492786
953	0.0007643568089
954	0.000763353444
955	0.0007619492546
956	0.0007610512774
957	0.0007575587131
958	0.0007536771997
959	0.0007503190908
960	0.0007484321561
961	0.0007466361161
962	0.0007454130754
963	0.0007408372199
964	0.0007393512963
965	0.0007384579144
966	0.0007370837201
967	0.0007340205176
968	0.0007328812298
969	0.0007298085314
970	0.0007255467875
971	0.0007237834035
972	0.0007207739025
973	0.0007191363851
974	0.0007180400857
975	0.0007172107976
976	0.0007161850248
977	0.0007119556641
978	0.0007093805939
979	0.0007066495838
980	0.0007032758693
981	0.0006966949688
982	0.0006928522329
983	0.0006918735303
984	0.0006905693638
985	0.0006892462682
986	0.0006867097807
987	0.0006829288467
988	0.0006812886694
989	0.0006775470388
990	0.000675971965
991	0.0006708906996
992	0.0006649617795
993	0.0006619578296
994	0.0006611150332
995	0.0006576603695
996	0.0006568575942
997	0.0006537694898
998	0.0006515725415
999	0.0006485143069
